1210,73
1405,1480
241,3594
2698,1439
1931,4155
3524,434
1386,1588
825,3241
3311,326
3108,1687
1356,2877
3536,444
862,4062
3725,3349
2451,2851
3760,2781
1762,2225
327,870
2427,4335
1262,2841
2013,531
2701,4315
4129,2247
2903,1039
816,1219
857,1974
1519,4345
393,2779
4381,4161
1948,3704
1480,2138
4145,3130
2569,604
2644,1687
3124,3078
4385,4280
3506,928
2960,1923
2746,651
2324,3402
3671,214
3294,4428
1525,3951
269,649
3097,3325
249,182
190,2985
3552,3905
2081,2893
2265,728
3254,1996
1336,1204
3808,2555
1798,2955
3890,113
808,2216
81,1887
4340,3732
162,2226
205,3616
580,2739
4105,2145
899,240
2440,3711
2925,3002
4010,3978
2998,1760
930,2744
2686,1673
1871,3941
2678,1031
1332,2909
1253,2616
2469,103
3299,2812
4341,3152
2801,2535
2469,1042
3883,1520
3279,3476
2033,862
665,1483
1680,3218
1623,2684
18,1672
4155,4086
3692,2864
1524,1924
1122,2109
2043,1930
2182,2274
1815,760
3086,960
1183,3701
3079,3953
4311,253
1389,2988
4467,4149
570,441
1063,3757
2916,2619
2535,1207
4498,2681
1004,144
1048,3634
525,2361
2335,395
2713,3199
3064,2490
3889,4293
2304,2213
759,498
1345,595
920,3075
2848,3774
1695,3044
3882,1028
1755,843
700,1207
314,1925
1501,3178
296,565
2126,2449
4079,2481
2434,350
56,2798
1837,2346
78,113
3821,3354
2850,413
1561,3579
3130,2682
2483,2871
2925,3970
2092,771
721,340
1161,612
692,2793
1535,4236
2144,1311
807,3497
884,2963
120,2567
2038,1824
302,1295
3256,700
1589,1439
634,3727
2879,1127
4424,2842
2247,4041
139,1654
3760,3212
1451,1855
1031,515
1573,2784
3634,2349
1320,1557
1077,2553
2400,2189
2236,3478
3012,3699
1358,2980
2526,3991
3677,3335
4255,1097
1171,121
4010,2986
3233,3294
2702,2877
2136,4186
3509,1657
2421,3766
64,675
2037,393
3251,4223
1365,2215
3175,441
3441,1122
1164,3622
352,2246
830,2056
1685,2570
3166,2580
1139,3565
2809,3474
412,3236
3407,1888
1583,1512
1636,1338
1289,476
1251,4156
1576,1472
4074,4044
2307,230
4281,2802
2063,3253
1356,2637
1934,399
4073,1540
1742,579
711,1559
323,3140
4103,3819
975,1605
1895,2514
1484,1482
2915,1375
1803,2925
3840,4348
3221,169
533,3889
851,2478
4294,2074
209,3011
3170,2833
3289,1966
1811,2227
3158,2449
682,4362
666,1385
4189,3162
1703,3633
1288,1139
83,2498
248,2565
2539,872
2327,4399
472,738
3125,4379
4056,1505
1456,1662
681,4295
1992,1642
693,4120
3260,1571
3714,1741
3996,673
2438,416
4259,494
723,2427
4420,3071
1018,1786
4127,1506
4237,4118
