496,56
247,26
1036,1498
1424,1494
974,354
788,838
1455,398
1152,626
575,1368
562,266
102,690
281,921
741,268
1321,663
1008,877
1337,936
207,74
990,1094
1183,1143
1300,1399
1399,1378
818,758
709,1116
1414,868
1061,1275
622,1313
1271,410
375,44
846,712
1209,764
177,1191
1428,659
773,993
990,433
104,340
571,858
90,405
382,842
115,1481
330,423
445,1127
260,1490
27,1288
1296,1033
386,174
131,1345
592,508
282,611
625,1359
260,1346
392,748
105,426
69,1406
242,660
1255,70
561,1459
880,687
311,1433
543,773
1161,557
1207,1427
1081,1351
604,1277
641,521
134,1099
232,502
765,965
251,1275
486,9
468,486
926,1184
254,382
1199,561
1488,398
1080,1098
910,1361
426,345
270,1409
1474,91
576,927
283,445
1046,547
1005,695
453,856
1491,1083
1054,816
1333,1134
609,960
1070,940
1182,1267
69,866
1105,409
500,415
1208,92
1065,309
997,1486
589,200
114,873
400,184
1313,1197
354,1120
262,479
190,868
585,989
1101,905
1456,724
555,1146
567,1349
915,1309
558,1151
471,100
1200,1292
1106,202
1020,916
468,1114
252,1373
1057,346
693,1461
439,1465
262,600
260,1
3,1428
1096,273
458,431
933,395
176,1356
1101,1291
297,1237
134,1210
879,15
1057,467
958,308
709,278
512,258
1271,655
1322,212
1291,1393
778,642
1383,307
363,400
961,1109
997,537
1437,809
104,405
1413,186
277,476
779,314
500,261
1434,1068
1033,495
1293,800
961,1001
562,1404
232,446
1209,577
820,1290
406,73
881,977
231,1389
826,403
611,478
791,445
1280,1396
172,1190
200,126
1019,803
1437,1087
682,623
415,1362
434,1461
662,830
1153,1184
533,536
699,1471
1150,95
1115,1157
1225,1437
932,1184
898,1079
238,395
189,582
741,192
1497,584
253,1012
1,302
757,1448
1134,352
817,1499
1455,1490
1418,785
106,175
1427,1428
1222,501
1462,748
990,1018
1304,799
226,771
263,918
561,1249
1186,26
219,237
586,1342
1009,213
1435,730
442,511
31,1205
452,295
405,220
1233,631
285,941
1019,528
769,1436
1395,141
1096,482
951,164
84,1482
399,1228
746,140
2,625
1124,437
316,821
169,622
514,19
1001,366
271,935
1241,1250
468,1300
1085,365
246,1107
1480,1123
1421,808
1283,200
733,1374
948,1299
537,1399
1433,819
484,261
688,814
1,1424
1016,615
1352,421
642,145
210,1305
278,277
1177,1243
857,707
680,931
1469,188
1096,351
1455,24
445,1064
452,923
1324,1118
1450,848
1098,1071
591,858
976,291
618,583
922,320
225,1146
76,937
785,1254
445,282
983,1089
471,1323
848,901
321,481
1341,1328
1456,900
960,962
1365,1276
1223,289
1471,125
104,339
354,1188
1342,1408
136,291
264,1114
1308,1415
882,898
1186,1426
1241,1096
661,292
809,127
848,1287
372,46
550,690
1069,1255
514,624
1318,418
541,1135
324,1137
1273,1435
837,230
950,107
231,1323
20,502
114,280
580,690
247,1304
777,72
924,1137
155,583
460,1039
669,767
980,1154
505,552
604,674
1014,1332
1311,127
707,915
174,946
996,380
1485,279
1089,279
1226,693
1197,1044
121,1056
77,604
361,134
1194,746
1246,118
50,1297
959,470
1340,1330
1129,1375
499,570
630,7
188,40
278,342
233,865
786,254
670,79
696,217
883,1355
1301,1114
5,183
496,686
243,91
1471,213
355,418
950,627
488,453
16,1397
571,487
32,587
481,413
1415,174
777,1086
51,191
928,315
945,813
895,138
335,624
1429,1420
273,649
1410,95
1092,423
1473,151
513,1241
529,840
1228,1372
896,633
671,960
1407,62
616,615
1337,1278
1210,945
341,267
894,974
1372,598
670,1080
915,539
1053,589
1482,586
1363,1043
1286,302
1140,1151
1154,1049
1251,344
1018,1125
150,183
444,364
1456,304
309,176
256,838
1108,789
73,982
79,388
473,1181
821,58
534,968
684,1401
398,369
29,1326
796,824
784,670
1078,659
436,252
71,1179
1066,913
856,57
901,1111
782,745
146,1209
890,315
1369,807
736,485
656,907
1486,1248
517,483
1190,203
1285,175
912,1241
697,944
795,18
1218,121
172,564
672,1116
1494,321
1314,1257
1254,1126
868,682
1064,328
984,219
363,775
416,372
917,574
1450,134
656,390
368,252
818,43
676,1271
135,538
1376,679
627,183
1034,12
115,825
1292,456
183,700
1006,853
180,811
1393,1033
291,233
552,8
934,110
187,32
809,195
1406,185
264,1447
120,616
676,754
1289,1097
678,943
408,265
67,646
1079,549
1233,607
1121,1369
900,992
723,313
1487,380
583,1056
851,53
1240,14
283,535
442,1053
270,452
290,1333
213,412
17,537
320,309
983,473
554,1379
847,320
1049,1321
348,636
19,317
37,451
20,1185
327,1336
570,685
1010,877
922,764
1354,766
628,1040
1250,1203
1329,1496
362,512
1349,279
303,1100
1174,18
38,308
445,546
730,41
1252,1020
998,1024
478,314
1419,1017
1309,1145
61,1194
164,303
572,363
1310,737
509,1097
1247,43
305,135
300,694
465,7
522,627
750,1388
1293,1178
1474,1339
1247,128
444,707
638,838
916,1191
1197,536
990,997
560,101
940,93
1408,1393
1126,1415
490,939
755,47
600,173
1000,1046
126,927
1381,774
1050,229
1164,925
1188,50
1271,722
1245,1115
1213,637
159,1491
87,1322
328,1448
1315,1444
1268,200
1420,1237
1152,928
1437,1177
68,1079
934,1114
311,1480
1478,1214
939,411
873,811
870,1214
241,863
1207,836
1153,865
1317,213
455,563
900,1093
759,71
34,1064
1152,905
744,27
1306,325
1007,523
376,391
1353,931
763,571
745,28
615,1310
1473,1341
923,151
838,830
1454,1062
1434,1004
1069,1257
1423,208
1005,598
662,753
956,1496
1227,153
706,567
957,786
1375,545
518,187
882,792
924,380
160,887
1485,533
367,54
5,604
432,1086
51,720
653,676
442,84
903,442
1461,1344
1235,543
794,1066
421,1458
502,1266
1291,560
1428,120
1469,975
807,1493
537,586
694,1207
727,338
1357,999
1148,1005
1006,18
509,1018
1008,207
809,901
708,998
873,248
1473,801
668,782
225,621
392,389
1326,1047
1239,1128
431,1363
1446,1112
996,1141
1199,683
1083,651
780,879
1484,1340
833,1379
137,1038
1305,26
768,87
1002,928
236,980
202,758
931,1
1115,1479
391,365
1400,708
1099,451
1053,192
717,157
1003,663
537,864
756,1317
204,1478
953,662
691,513
451,1355
451,272
524,256
492,569
659,1469
660,1056
733,1418
958,862
162,1337
1382,1455
1214,1
1182,872
1224,231
613,306
277,91
697,1208
1354,834
638,664
1215,496
1412,1190
26,365
692,1129
897,1498
378,524
1140,767
1085,831
1162,1014
825,346
1473,647
1469,268
28,676
128,534
1310,1443
1453,1083
1294,681
351,957
684,1017
1015,628
1499,677
82,768
1458,496
493,1162
1315,1499
663,1344
517,881
214,1072
832,856
982,1326
1445,1236
54,333
470,1443
802,721
1273,226
849,307
501,1287
1086,894
555,620
1181,79
924,1469
893,844
1198,168
631,844
336,252
485,906
774,743
1143,726
464,474
1170,1008
186,758
789,908
1032,257
59,245
47,908
338,334
849,1187
1028,1418
1474,867
994,904
362,956
171,1245
421,633
1275,19
74,0
187,960
33,902
1483,808
130,17
750,399
2,1179
903,906
123,1060
788,776
380,722
251,837
518,543
1313,1155
1405,335
1037,842
1053,1461
258,961
934,112
1108,1131
309,289
170,848
4,178
14,371
1492,1013
1124,703
38,1488
200,1141
1464,1445
987,1371
1263,1046
1020,1139
484,1165
376,1074
415,1065
983,1257
225,38
1311,305
1217,112
45,336
943,1486
639,666
281,692
907,1383
404,125
1427,781
255,1085
340,1272
839,876
1411,364
269,1248
371,1116
1269,51
993,790
397,1290
82,195
599,76
1007,316
1174,1067
145,400
480,241
640,1425
246,977
673,1193
687,45
1146,101
1366,1273
1056,293
1398,1225
1006,1375
697,1443
174,90
374,115
573,553
933,716
604,577
693,97
678,117
376,835
1388,887
460,160
966,520
218,1035
1469,732
1262,253
1324,85
838,191
1102,795
453,120
1241,1398
1294,507
350,1047
2,858
1009,603
822,368
727,396
21,499
1101,1360
1149,125
99,418
1315,157
631,19
360,1096
799,649
446,1285
811,623
1013,1103
1354,84
64,316
1058,1254
1014,839
380,967
547,815
1026,404
227,50
1466,447
280,1374
1496,698
302,867
1374,858
517,1466
1497,254
115,74
1216,1058
282,1154
1308,238
697,1253
1168,609
19,780
1289,261
879,97
103,779
883,1379
413,447
401,1147
618,816
121,684
743,847
402,288
1161,197
833,511
661,139
317,1269
83,922
1252,1483
1137,513
374,82
1076,1406
1039,701
955,1116
951,737
428,318
1281,234
382,1254
1161,318
1041,1039
1106,1056
243,501
306,1115
827,1232
289,1291
619,34
1466,810
601,511
198,386
69,879
866,665
331,241
681,1034
170,1047
1276,11
32,588
525,866
11,236
929,461
1474,261
802,1031
760,360
617,460
158,1194
856,333
62,1406
990,1087
1219,681
134,199
1171,1427
1293,1124
1028,295
243,105
638,146
554,412
1116,1347
1056,250
739,1217
93,431
181,315
710,107
957,1030
531,550
1121,1138
829,472
307,921
1457,715
514,88
1151,114
318,33
959,1112
31,348
873,780
1133,65
356,782
1423,429
29,15
965,1277
481,1078
131,291
975,9
525,1121
738,182
590,1250
404,831
365,494
909,329
528,866
78,437
853,1071
386,1456
1122,558
1333,741
727,968
1487,198
175,720
1381,674
1231,766
393,1473
1418,1495
1299,3
853,1457
746,693
485,280
248,1499
1122,1209
36,8
1215,125
750,1337
839,103
147,104
548,1351
1304,1365
241,822
226,25
948,46
779,991
1092,139
3,132
160,424
278,745
1205,461
232,449
1276,1015
529,183
1140,1011
1118,169
436,629
658,1496
1328,653
697,441
535,379
880,117
104,1324
1143,1281
573,225
877,1131
762,915
842,1173
1097,905
569,1423
697,297
1049,828
597,1113
488,1435
837,1094
715,1068
836,720
80,1231
429,1385
1128,1014
1343,902
228,986
69,1487
1233,621
899,1041
319,1369
338,565
1360,1256
461,1044
22,508
727,1200
1311,88
1122,646
390,611
1466,1130
1332,1050
1160,1432
440,468
8,960
408,256
557,644
260,766
9,138
1456,298
1462,607
1118,797
1118,568
881,741
947,915
1278,377
796,1191
1346,166
1049,59
1160,650
571,1338
435,245
752,1270
138,553
1172,1298
1364,1239
960,481
8,1346
616,442
40,1149
91,1380
1357,1465
574,36
110,81
577,1353
836,710
235,341
1202,279
29,93
1217,667
865,1268
337,1148
362,1321
323,1213
991,589
802,281
528,41
795,1288
635,927
1275,384
68,56
1312,1434
616,10
1384,1459
1169,1013
1215,1129
1484,759
314,1136
319,1480
1271,206
873,53
927,173
1474,571
1401,321
834,619
1416,746
252,263
127,757
362,660
1380,908
1406,817
1402,438
602,763
1390,55
550,78
562,1364
312,286
416,752
179,22
181,998
380,161
1198,1053
1358,1154
710,561
1148,149
1334,388
1415,233
1112,1278
620,932
632,1135
1067,309
766,1135
1188,715
1006,824
1273,679
1101,158
266,296
1193,915
1097,1356
716,87
1061,387
1260,1499
1117,547
1139,1209
899,324
1291,1114
113,1487
1308,492
1041,1051
291,1493
782,1236
982,215
392,4
1147,1105
802,1416
809,1046
1479,1169
495,361
344,457
873,1332
119,604
504,37
324,744
797,30
493,1232
1459,1168
182,287
983,830
634,533
78,315
1107,1131
640,576
1258,1034
585,268
1482,370
333,806
125,1451
1360,1432
829,1387
1176,448
1309,1237
998,707
531,1321
927,1321
45,524
181,1351
722,394
457,877
351,716
1252,65
1289,361
1228,1434
1040,825
1466,259
264,1241
1194,1377
1205,1386
1180,984
1292,142
303,122
1123,944
745,238
441,501
326,371
273,279
1305,197
379,1200
304,1435
1376,486
101,432
1132,1029
1438,955
474,534
455,292
13,325
388,1285
953,123
142,735
1358,208
1050,1224
705,403
406,1073
1242,936
801,1459
1351,434
1065,831
302,692
833,179
1125,1290
71,387
1159,120
1054,1495
398,1190
547,761
1205,581
872,292
36,694
256,697
680,387
667,39
827,406
577,374
231,1198
345,891
704,1238
1154,126
178,405
745,1010
1231,346
1413,1140
1312,1237
131,64
824,745
1251,1227
1419,811
507,580
299,551
1220,1276
522,300
453,200
39,740
840,317
938,623
429,1011
1461,929
423,967
207,409
1127,1169
281,883
1434,1240
940,705
1044,1171
420,144
1024,1076
1050,985
1410,1377
1463,974
608,1363
1225,428
1324,1490
902,269
45,648
346,87
153,675
914,1182
219,769
1041,203
1423,1059
188,1227
653,503
683,1169
725,757
830,56
290,1094
985,1098
1481,776
1108,1168
67,155
954,701
443,900
845,794
5,817
747,1311
329,1323
1441,596
221,972
471,1492
317,1205
1101,347
718,466
96,74
743,904
533,1094
159,624
776,443
153,1218
474,370
998,376
1041,746
799,804
337,1304
345,750
141,1249
35,673
95,724
571,424
609,572
719,294
672,219
1053,405
775,869
1033,984
1178,1488
1426,12
1475,542
1244,121
27,1469
300,432
355,1042
527,214
760,1356
1413,832
1103,1466
1366,119
92,933
714,1245
457,945
256,366
129,182
838,1396
1491,155
616,300
213,1344
1037,1376
564,1013
1434,258
1175,672
639,140
518,1162
41,599
1061,134
1092,121
933,851
130,1467
158,1120
537,622
941,1120
431,869
761,515
689,118
759,591
1274,628
216,1246
753,776
514,122
629,1271
317,776
199,375
586,784
906,1140
806,824
1368,936
824,54
125,53
875,1188
256,1259
1401,480
1152,270
2,476
17,1279
553,1402
217,1304
365,793
1038,284
931,158
614,451
676,1100
314,418
1374,1487
932,122
63,1367
103,420
1178,1203
114,658
77,102
1147,1215
567,640
791,1022
689,108
1353,1320
986,889
429,935
1499,1374
667,169
252,484
992,1048
546,702
752,578
1351,312
778,679
280,439
83,419
159,823
1108,32
1498,1041
1466,680
1102,1041
1364,632
742,1143
1021,1461
980,148
223,843
469,81
1016,479
1097,324
128,691
869,1220
463,681
494,748
377,1166
146,1499
1222,1078
557,953
957,20
326,1057
132,926
320,897
884,939
1061,1426
161,315
1054,1121
816,575
1384,996
1014,2
294,1253
69,1400
646,100
15,1200
941,1329
973,86
1194,1137
1208,806
1011,1281
1017,421
875,1420
581,156
701,72
1487,981
236,1284
307,1164
465,618
595,1222
1110,1259
14,44
183,1134
678,173
611,937
86,1201
972,1065
387,820
260,1353
120,147
970,466
1119,37
609,869
29,294
1373,707
1392,720
303,1171
1358,956
1296,1161
767,668
1067,26
1481,389
1039,718
196,407
764,599
580,927
1023,221
729,906
46,504
1335,1210
1025,1313
363,31
420,156
200,827
391,129
750,1459
10,666
1455,228
513,91
157,1359
880,671
311,1188
206,348
1292,386
1482,892
627,198
875,1266
843,905
172,700
927,230
1473,663
1374,132
412,309
594,1103
1148,314
246,771
344,1077
1407,574
636,431
1232,313
1129,1383
567,188
309,567
1107,318
707,985
167,1157
358,459
1020,429
1022,359
794,123
8,1249
1107,174
471,601
1123,1201
1055,392
403,1369
301,455
921,1066
290,1119
173,799
1224,996
90,1030
1021,1274
1187,403
776,311
537,932
1113,719
184,27
517,465
1447,744
114,340
977,715
1480,512
1333,758
544,189
100,298
836,217
1484,518
573,1155
43,1075
937,614
401,640
1341,1149
305,294
1246,57
637,1441
696,673
338,736
259,592
1011,1359
65,1364
1057,163
393,937
793,233
349,485
952,1309
744,111
1210,521
538,766
1143,1105
100,540
1437,1094
1061,1072
1079,1120
1113,853
258,1242
746,422
961,1250
1070,482
268,1026
1305,385
351,652
30,1234
1227,960
1411,1306
800,249
878,1480
678,372
1276,852
37,1395
976,331
1461,754
1041,1363
557,118
1375,76
866,1218
696,398
549,873
264,395
1461,875
1078,994
1368,1321
567,698
415,155
1451,681
943,1443
491,788
1112,1135
549,500
237,5
729,467
1143,830
875,670
987,582
1105,1132
962,1312
1226,455
769,625
1463,1185
1184,458
1144,1096
837,908
853,1261
87,38
1421,1224
744,42
767,291
621,1140
911,830
881,1216
1472,1046
757,1409
326,585
599,743
1241,1113
165,222
1001,85
1321,1487
1428,338
1496,1110
1467,558
569,82
833,537
944,1128
930,964
1244,257
1250,151
732,1357
673,813
361,318
111,143
1164,269
913,278
677,267
282,1278
1002,472
784,887
229,485
601,1031
958,923
95,405
592,1211
672,1091
885,152
126,1295
1319,264
1192,1126
1142,451
569,1492
1046,1008
375,1218
30,131
910,101
1070,727
883,492
731,1118
1340,179
732,817
738,1422
1253,705
1183,115
899,1339
1396,79
772,517
1054,1398
1241,1224
845,995
1240,362
272,316
753,1177
616,534
332,366
1237,472
508,183
1309,1480
705,319
76,1163
1465,1239
1348,425
743,202
144,1334
1364,1452
202,521
574,1067
1090,166
947,346
771,678
95,1069
971,1377
153,1239
1475,1139
933,856
225,361
953,834
1457,453
963,555
1209,1025
92,362
548,376
482,287
803,1276
853,688
733,543
961,258
786,140
1196,124
199,609
673,83
1380,1373
526,595
321,1129
460,241
1060,794
939,504
960,1201
59,1245
12,230
1252,177
625,573
1034,592
1299,258
1404,948
83,784
1192,1214
862,521
876,1359
917,1360
183,727
547,1269
77,1154
427,858
1101,1297
1455,1300
454,174
517,1017
1446,1480
754,206
1317,283
698,1065
1081,1095
1357,850
1340,1206
946,641
313,585
1355,696
461,828
641,1024
1209,233
834,930
1251,1398
683,123
1318,405
1042,321
73,459
1334,349
508,536
1313,1458
1221,63
1110,1395
521,97
782,101
1478,1382
1254,734
767,1141
896,1026
115,577
746,300
348,519
1049,746
117,772
770,248
5,36
373,1106
1001,1200
704,1471
994,932
