1734,1534
560,2472
1255,1765
2566,2330
255,2590
274,617
2405,921
633,2950
2343,2029
2064,2577
832,2076
1066,2014
2764,1793
185,50
1967,2681
883,846
1870,2977
1889,775
2234,1978
1427,2178
2502,975
95,507
982,1764
2945,3
1095,2836
2728,5
2661,1641
627,489
1637,2109
1432,1182
1858,536
2775,696
1345,1937
920,216
41,1331
1806,80
1995,2985
283,864
2668,2741
2403,1763
1871,182
2418,2566
1320,79
893,2715
101,1991
1701,673
59,45
2318,349
2185,2183
2512,1117
2071,2872
2233,1473
1973,314
505,1034
138,1506
1511,1717
346,223
790,1166
697,975
146,1855
342,518
115,61
1049,2854
622,1326
2135,2483
1529,1478
593,1039
2317,16
2919,2565
386,1463
1791,1892
2044,86
457,1114
1164,2962
1327,2431
363,698
461,1987
502,1759
1851,2845
1204,1048
1011,1902
925,1633
306,1884
2592,2062
491,1112
1186,2428
1105,2732
2822,2524
2770,2068
2758,782
2924,1717
92,2571
1408,1457
2695,433
1387,1142
683,6
2692,2121
930,637
1243,868
1819,2196
831,106
1598,507
1911,738
1290,162
852,2151
955,586
2326,2414
1390,743
2276,607
230,1579
607,1300
768,1928
1067,238
1041,1003
1552,1744
435,1947
808,14
2984,549
2698,2178
1963,2483
1772,929
2331,2384
283,2758
1047,1464
2053,2376
2705,2302
2958,2482
1340,225
2157,2204
1317,241
1255,1349
1024,2877
1709,1290
2204,2959
2845,2726
279,1713
2834,2079
113,2175
2952,85
1369,818
1069,2512
1699,464
2939,1314
604,197
1545,1983
1913,918
409,1944
1315,474
2918,1376
1524,2274
2314,2430
2049,698
2319,2508
2620,1682
426,2527
2489,970
1004,2238
2802,1201
1983,2330
2970,2963
871,433
2796,632
1853,5
2386,2454
2236,2860
28,1555
1289,2757
2318,1209
1602,2988
2189,2290
778,1558
1404,1017
2147,2559
1588,2824
1316,941
1892,54
2620,527
922,2182
631,1481
1152,2644
2845,2042
1124,1121
2588,2911
1669,2870
1858,2806
2961,1207
165,1681
2950,523
2069,2760
2697,868
1255,2772
468,2887
2400,1813
1796,2867
385,637
1701,1775
1761,1826
2905,2214
2057,427
1131,1430
2110,2239
1807,2467
265,2972
2313,2046
1827,2301
113,2551
1336,1017
2196,1875
670,1156
2198,2473
1215,2942
218,766
1104,2845
1840,1947
2886,1046
1007,963
88,2908
67,1802
2457,374
916,286
747,2729
76,309
351,2500
2052,1493
245,761
1855,161
2580,831
2057,790
792,2098
2742,829
672,1215
1711,1550
290,2345
427,2579
2774,2767
1528,153
2493,1293
1077,2203
2849,2123
466,63
142,1400
1400,2856
1439,2784
906,2735
710,1628
567,1054
30,1603
2617,955
342,2104
981,1044
2674,1610
191,2581
1844,106
350,130
2329,2780
1921,1494
